sales_date,product,sales_quantity,price_per_item,total
2015-09-25,Sate Ati Ampela,3,1000,3000
2015-09-26,Sate Ati Ampela,2,1000,2000
2015-09-26,Sate Ati Ampela,2,1000,2000
2015-09-26,Sate Ati Ampela,2,1000,2000
2015-09-26,Sate Ati Ampela,1,1000,1000
2015-09-26,Sate Ati Ampela,3,1000,3000
2015-09-26,Sate Ati Ampela,5,1000,5000
2015-09-26,Sate Ati Ampela,5,1000,5000
2015-09-26,Sate Ati Ampela,2,1000,2000
2015-09-26,Sate Ati Ampela,8,1000,8000
2015-09-26,Sate Ati Ampela,3,1000,3000
2015-09-27,Sate Ati Ampela,1,1000,1000
2015-09-27,Sate Ati Ampela,2,1000,2000
2015-09-27,Sate Ati Ampela,1,1000,1000
2015-09-27,Sate Ati Ampela,2,1000,2000
2015-09-27,Sate Ati Ampela,1,1000,1000
2015-09-27,Sate Ati Ampela,2,1000,2000
2015-09-27,Sate Ati Ampela,3,1000,3000
2015-09-28,Sate Ati Ampela,7,1000,7000
2015-09-28,Sate Ati Ampela,1,1000,1000
2015-09-28,Sate Ati Ampela,4,1000,4000
2015-09-28,Sate Ati Ampela,2,1000,2000
2015-09-28,Sate Ati Ampela,2,1000,2000
2015-09-29,Sate Ati Ampela,1,1000,1000
2015-09-29,Sate Ati Ampela,1,1000,1000
2015-09-29,Sate Ati Ampela,2,1000,2000
2015-09-29,Sate Ati Ampela,1,1000,1000
2015-09-29,Sate Ati Ampela,4,1000,4000
2015-09-29,Sate Ati Ampela,2,1000,2000
2015-09-29,Sate Ati Ampela,2,1000,2000
2015-09-29,Sate Ati Ampela,5,1000,5000
2015-09-29,Sate Ati Ampela,6,1000,6000
2015-09-29,Sate Ati Ampela,5,1000,5000
2015-09-29,Sate Ati Ampela,3,1000,3000
2015-09-29,Sate Ati Ampela,2,1000,2000
2015-09-29,Sate Ati Ampela,5,1000,5000
2015-09-29,Sate Ati Ampela,3,1000,3000
2015-09-30,Sate Ati Ampela,2,1000,2000
2015-09-30,Sate Ati Ampela,2,1000,2000
2015-09-30,Sate Ati Ampela,2,1000,2000
2015-09-30,Sate Ati Ampela,1,1000,1000
2015-09-30,Sate Ati Ampela,5,1000,5000
2015-09-30,Sate Ati Ampela,1,1000,1000
2015-09-30,Sate Ati Ampela,6,1000,6000
2015-09-30,Sate Ati Ampela,4,1000,4000
2015-10-01,Sate Ati Ampela,6,1000,6000
2015-10-01,Sate Ati Ampela,1,1000,1000
2015-10-01,Sate Ati Ampela,2,1000,2000
2015-10-01,Sate Ati Ampela,2,1000,2000
2015-10-01,Sate Ati Ampela,2,1000,2000
2015-10-01,Sate Ati Ampela,6,1000,6000
2015-10-01,Sate Ati Ampela,6,1000,6000
2015-10-01,Sate Ati Ampela,5,1000,5000
2015-10-01,Sate Ati Ampela,7,1000,7000
2015-10-02,Sate Ati Ampela,3,1000,3000
2015-10-02,Sate Ati Ampela,1,1000,1000
2015-10-02,Sate Ati Ampela,8,1000,8000
2015-10-02,Sate Ati Ampela,4,1000,4000
2015-10-02,Sate Ati Ampela,1,1000,1000
2015-10-02,Sate Ati Ampela,5,1000,5000
2015-10-02,Sate Ati Ampela,2,1000,2000
2015-10-02,Sate Ati Ampela,1,1000,1000
2015-10-02,Sate Ati Ampela,5,1000,5000
2015-10-02,Sate Ati Ampela,2,1000,2000
2015-10-02,Sate Ati Ampela,4,1000,4000
2015-10-02,Sate Ati Ampela,4,1000,4000
2015-10-03,Sate Ati Ampela,1,1000,1000
2015-10-03,Sate Ati Ampela,3,1000,3000
2015-10-03,Sate Ati Ampela,1,1000,1000
2015-10-03,Sate Ati Ampela,7,1000,7000
2015-10-03,Sate Ati Ampela,2,1000,2000
2015-10-03,Sate Ati Ampela,10,1000,10000
2015-10-03,Sate Ati Ampela,6,1000,6000
2015-10-03,Sate Ati Ampela,1,1000,1000
2015-10-03,Sate Ati Ampela,2,1000,2000
2015-10-03,Sate Ati Ampela,3,1000,3000
2015-10-03,Sate Ati Ampela,3,1000,3000
2015-10-04,Sate Ati Ampela,4,1000,4000
2015-10-04,Sate Ati Ampela,5,1000,5000
2015-10-04,Sate Ati Ampela,4,1000,4000
2015-10-04,Sate Ati Ampela,1,1000,1000
2015-10-04,Sate Ati Ampela,4,1000,4000
2015-10-04,Sate Ati Ampela,8,1000,8000
2015-10-04,Sate Ati Ampela,2,1000,2000
2015-10-04,Sate Ati Ampela,11,1000,11000
2015-10-04,Sate Ati Ampela,4,1000,4000
2015-10-04,Sate Ati Ampela,3,1000,3000
2015-10-04,Sate Ati Ampela,2,1000,2000
2015-10-04,Sate Ati Ampela,4,1000,4000
2015-10-04,Sate Ati Ampela,8,1000,8000
2015-10-05,Sate Ati Ampela,1,1000,1000
2015-10-05,Sate Ati Ampela,6,1000,6000
2015-10-05,Sate Ati Ampela,2,1000,2000
2015-10-05,Sate Ati Ampela,3,1000,3000
2015-10-05,Sate Ati Ampela,5,1000,5000
2015-10-05,Sate Ati Ampela,5,1000,5000
2015-10-05,Sate Ati Ampela,1,1000,1000
2015-10-05,Sate Ati Ampela,5,1000,5000
2015-10-05,Sate Ati Ampela,16,1000,16000
2015-10-05,Sate Ati Ampela,5,1000,5000
2015-10-05,Sate Ati Ampela,5,1000,5000
2015-10-05,Sate Ati Ampela,7,1000,7000
2015-10-05,Sate Ati Ampela,3,1000,3000
2015-10-05,Sate Ati Ampela,6,1000,6000
2015-10-05,Sate Ati Ampela,3,1000,3000
2015-10-06,Sate Ati Ampela,1,1000,1000
2015-10-06,Sate Ati Ampela,1,1000,1000
2015-10-06,Sate Ati Ampela,1,1000,1000
2015-10-06,Sate Ati Ampela,3,1000,3000
2015-10-06,Sate Ati Ampela,11,1000,11000
2015-10-06,Sate Ati Ampela,3,1000,3000
2015-10-06,Sate Ati Ampela,2,1000,2000
2015-10-06,Sate Ati Ampela,4,1000,4000
2015-10-06,Sate Ati Ampela,1,1000,1000
2015-10-06,Sate Ati Ampela,5,1000,5000
2015-10-06,Sate Ati Ampela,5,1000,5000
2015-10-06,Sate Ati Ampela,7,1000,7000
2015-10-06,Sate Ati Ampela,1,1000,1000
2015-10-07,Sate Ati Ampela,2,1000,2000
2015-10-07,Sate Ati Ampela,3,1000,3000
2015-10-07,Sate Ati Ampela,3,1000,3000
2015-10-07,Sate Ati Ampela,1,1000,1000
2015-10-07,Sate Ati Ampela,2,1000,2000
2015-10-07,Sate Ati Ampela,3,1000,3000
2015-10-07,Sate Ati Ampela,6,1000,6000
2015-10-07,Sate Ati Ampela,1,1000,1000
2015-10-07,Sate Ati Ampela,5,1000,5000
2015-10-07,Sate Ati Ampela,1,1000,1000
2015-10-07,Sate Ati Ampela,2,1000,2000
2015-10-07,Sate Ati Ampela,9,1000,9000
2015-10-07,Sate Ati Ampela,8,1000,8000
2015-10-08,Sate Ati Ampela,6,1000,6000
2015-10-08,Sate Ati Ampela,2,1000,2000
2015-10-08,Sate Ati Ampela,3,1000,3000
2015-10-08,Sate Ati Ampela,8,1000,8000
2015-10-08,Sate Ati Ampela,2,1000,2000
2015-10-08,Sate Ati Ampela,3,1000,3000
2015-10-08,Sate Ati Ampela,1,1000,1000
2015-10-08,Sate Ati Ampela,5,1000,5000
2015-10-08,Sate Ati Ampela,2,1000,2000
2015-10-09,Sate Ati Ampela,1,1000,1000
2015-10-09,Sate Ati Ampela,2,1000,2000
2015-10-09,Sate Ati Ampela,5,1000,5000
2015-10-09,Sate Ati Ampela,2,1000,2000
2015-10-09,Sate Ati Ampela,1,1000,1000
2015-10-09,Sate Ati Ampela,1,1000,1000
2015-10-09,Sate Ati Ampela,1,1000,1000
2015-10-09,Sate Ati Ampela,4,1000,4000
2015-10-09,Sate Ati Ampela,3,1000,3000
2015-10-09,Sate Ati Ampela,8,1000,8000
2015-10-09,Sate Ati Ampela,1,1000,1000
2015-10-10,Sate Ati Ampela,3,1000,3000
2015-10-10,Sate Ati Ampela,7,1000,7000
2015-10-10,Sate Ati Ampela,3,1000,3000
2015-10-10,Sate Ati Ampela,1,1000,1000
2015-10-10,Sate Ati Ampela,7,1000,7000
2015-10-10,Sate Ati Ampela,1,1000,1000
2015-10-10,Sate Ati Ampela,10,1000,10000
2015-10-10,Sate Ati Ampela,4,1000,4000
2015-10-10,Sate Ati Ampela,4,1000,4000
2015-10-10,Sate Ati Ampela,7,1000,7000
2015-10-11,Sate Ati Ampela,2,1000,2000
2015-10-11,Sate Ati Ampela,8,1000,8000
2015-10-11,Sate Ati Ampela,4,1000,4000
2015-10-11,Sate Ati Ampela,19,1000,19000
2015-10-11,Sate Ati Ampela,7,1000,7000
2015-10-11,Sate Ati Ampela,9,1000,9000
2015-10-11,Sate Ati Ampela,2,1000,2000
2015-10-11,Sate Ati Ampela,2,1000,2000
2015-10-11,Sate Ati Ampela,6,1000,6000
2015-10-11,Sate Ati Ampela,4,1000,4000
2015-10-11,Sate Ati Ampela,2,1000,2000
2015-10-11,Sate Ati Ampela,6,1000,6000
2015-10-12,Sate Ati Ampela,9,1000,9000
2015-10-12,Sate Ati Ampela,3,1000,3000
2015-10-12,Sate Ati Ampela,2,1000,2000
2015-10-12,Sate Ati Ampela,3,1000,3000
2015-10-12,Sate Ati Ampela,2,1000,2000
2015-10-12,Sate Ati Ampela,1,1000,1000
2015-10-12,Sate Ati Ampela,9,1000,9000
2015-10-12,Sate Ati Ampela,9,1000,9000
2015-10-12,Sate Ati Ampela,7,1000,7000
2015-10-12,Sate Ati Ampela,5,1000,5000
2015-10-12,Sate Ati Ampela,5,1000,5000
2015-10-12,Sate Ati Ampela,8,1000,8000
2015-10-12,Sate Ati Ampela,7,1000,7000
2015-10-13,Sate Ati Ampela,1,1000,1000
2015-10-13,Sate Ati Ampela,9,1000,9000
2015-10-13,Sate Ati Ampela,3,1000,3000
2015-10-13,Sate Ati Ampela,5,1000,5000
2015-10-13,Sate Ati Ampela,1,1000,1000
2015-10-13,Sate Ati Ampela,3,1000,3000
2015-10-13,Sate Ati Ampela,2,1000,2000
2015-10-13,Sate Ati Ampela,7,1000,7000
2015-10-13,Sate Ati Ampela,5,1000,5000
2015-10-13,Sate Ati Ampela,19,1000,19000
2015-10-13,Sate Ati Ampela,2,1000,2000
2015-10-13,Sate Ati Ampela,3,1000,3000
2015-10-13,Sate Ati Ampela,5,1000,5000
2015-10-14,Sate Ati Ampela,6,1000,6000
2015-10-14,Sate Ati Ampela,1,1000,1000
2015-10-14,Sate Ati Ampela,2,1000,2000
2015-10-14,Sate Ati Ampela,1,1000,1000
2015-10-14,Sate Ati Ampela,1,1000,1000
2015-10-14,Sate Ati Ampela,10,1000,10000
2015-10-14,Sate Ati Ampela,3,1000,3000
2015-10-14,Sate Ati Ampela,5,1000,5000
2015-10-14,Sate Ati Ampela,1,1000,1000
2015-10-14,Sate Ati Ampela,9,1000,9000
2015-10-15,Sate Ati Ampela,13,1000,13000
2015-10-15,Sate Ati Ampela,1,1000,1000
2015-10-15,Sate Ati Ampela,2,1000,2000
2015-10-15,Sate Ati Ampela,4,1000,4000
2015-10-15,Sate Ati Ampela,6,1000,6000
2015-10-15,Sate Ati Ampela,1,1000,1000
2015-10-15,Sate Ati Ampela,1,1000,1000
2015-10-15,Sate Ati Ampela,2,1000,2000
2015-10-15,Sate Ati Ampela,8,1000,8000
2015-10-15,Sate Ati Ampela,10,1000,10000
2015-10-15,Sate Ati Ampela,13,1000,13000
2015-10-15,Sate Ati Ampela,6,1000,6000
2015-10-16,Sate Ati Ampela,1,1000,1000
2015-10-16,Sate Ati Ampela,1,1000,1000
2015-10-16,Sate Ati Ampela,1,1000,1000
2015-10-16,Sate Ati Ampela,10,1000,10000
2015-10-16,Sate Ati Ampela,12,1000,12000
2015-10-16,Sate Ati Ampela,1,1000,1000
2015-10-16,Sate Ati Ampela,10,1000,10000
2015-10-16,Sate Ati Ampela,8,1000,8000
2015-10-16,Sate Ati Ampela,1,1000,1000
2015-10-16,Sate Ati Ampela,7,1000,7000
2015-10-16,Sate Ati Ampela,3,1000,3000
2015-10-16,Sate Ati Ampela,4,1000,4000
2015-10-17,Sate Ati Ampela,9,1000,9000
2015-10-17,Sate Ati Ampela,5,1000,5000
2015-10-17,Sate Ati Ampela,1,1000,1000
2015-10-17,Sate Ati Ampela,6,1000,6000
2015-10-17,Sate Ati Ampela,8,1000,8000
2015-10-17,Sate Ati Ampela,4,1000,4000
2015-10-17,Sate Ati Ampela,18,1000,18000
2015-10-17,Sate Ati Ampela,1,1000,1000
2015-10-17,Sate Ati Ampela,10,1000,10000
2015-10-17,Sate Ati Ampela,8,1000,8000
2015-10-17,Sate Ati Ampela,3,1000,3000
2015-10-17,Sate Ati Ampela,4,1000,4000
2015-10-18,Sate Ati Ampela,2,1000,2000
2015-10-18,Sate Ati Ampela,5,1000,5000
2015-10-18,Sate Ati Ampela,2,1000,2000
2015-10-18,Sate Ati Ampela,2,1000,2000
2015-10-18,Sate Ati Ampela,9,1000,9000
2015-10-18,Sate Ati Ampela,5,1000,5000
2015-10-18,Sate Ati Ampela,2,1000,2000
2015-10-18,Sate Ati Ampela,3,1000,3000
2015-10-18,Sate Ati Ampela,7,1000,7000
2015-10-18,Sate Ati Ampela,7,1000,7000
2015-10-18,Sate Ati Ampela,8,1000,8000
2015-10-18,Sate Ati Ampela,6,1000,6000
2015-10-19,Sate Ati Ampela,2,1000,2000
2015-10-19,Sate Ati Ampela,7,1000,7000
2015-10-19,Sate Ati Ampela,6,1000,6000
2015-10-19,Sate Ati Ampela,2,1000,2000
2015-10-19,Sate Ati Ampela,8,1000,8000
2015-10-19,Sate Ati Ampela,10,1000,10000
2015-10-19,Sate Ati Ampela,4,1000,4000
2015-10-19,Sate Ati Ampela,5,1000,5000
2015-10-19,Sate Ati Ampela,3,1000,3000
2015-10-19,Sate Ati Ampela,11,1000,11000
2015-10-19,Sate Ati Ampela,6,1000,6000
2015-10-20,Sate Ati Ampela,1,1000,1000
2015-10-20,Sate Ati Ampela,1,1000,1000
2015-10-20,Sate Ati Ampela,2,1000,2000
2015-10-20,Sate Ati Ampela,6,1000,6000
2015-10-20,Sate Ati Ampela,1,1000,1000
2015-10-20,Sate Ati Ampela,7,1000,7000
2015-10-20,Sate Ati Ampela,2,1000,2000
2015-10-20,Sate Ati Ampela,3,1000,3000
2015-10-20,Sate Ati Ampela,5,1000,5000
2015-10-20,Sate Ati Ampela,1,1000,1000
2015-10-20,Sate Ati Ampela,3,1000,3000
2015-10-20,Sate Ati Ampela,15,1000,15000
2015-10-21,Sate Ati Ampela,2,1000,2000
2015-10-21,Sate Ati Ampela,2,1000,2000
2015-10-21,Sate Ati Ampela,2,1000,2000
2015-10-21,Sate Ati Ampela,8,1000,8000
2015-10-21,Sate Ati Ampela,4,1000,4000
2015-10-21,Sate Ati Ampela,1,1000,1000
2015-10-21,Sate Ati Ampela,5,1000,5000
2015-10-21,Sate Ati Ampela,11,1000,11000
2015-10-21,Sate Ati Ampela,2,1000,2000
2015-10-21,Sate Ati Ampela,1,1000,1000
2015-10-22,Sate Ati Ampela,4,1000,4000
2015-10-22,Sate Ati Ampela,5,1000,5000
2015-10-22,Sate Ati Ampela,2,1000,2000
2015-10-22,Sate Ati Ampela,3,1000,3000
2015-10-22,Sate Ati Ampela,4,1000,4000
2015-10-22,Sate Ati Ampela,3,1000,3000
2015-10-22,Sate Ati Ampela,1,1000,1000
2015-10-22,Sate Ati Ampela,1,1000,1000
2015-10-22,Sate Ati Ampela,2,1000,2000
2015-10-22,Sate Ati Ampela,8,1000,8000
2015-10-22,Sate Ati Ampela,1,1000,1000
2015-10-22,Sate Ati Ampela,3,1000,3000
2015-10-23,Sate Ati Ampela,4,1000,4000
2015-10-23,Sate Ati Ampela,3,1000,3000
2015-10-23,Sate Ati Ampela,5,1000,5000
2015-10-23,Sate Ati Ampela,2,1000,2000
2015-10-23,Sate Ati Ampela,6,1000,6000
2015-10-23,Sate Ati Ampela,5,1000,5000
2015-10-23,Sate Ati Ampela,4,1000,4000
2015-10-23,Sate Ati Ampela,1,1000,1000
2015-10-23,Sate Ati Ampela,1,1000,1000
2015-10-23,Sate Ati Ampela,3,1000,3000
2015-10-23,Sate Ati Ampela,2,1000,2000
2015-10-23,Sate Ati Ampela,7,1000,7000
2015-10-24,Sate Ati Ampela,3,1000,3000
2015-10-24,Sate Ati Ampela,2,1000,2000
2015-10-24,Sate Ati Ampela,4,1000,4000
2015-10-24,Sate Ati Ampela,3,1000,3000
2015-10-24,Sate Ati Ampela,8,1000,8000
2015-10-24,Sate Ati Ampela,6,1000,6000
2015-10-24,Sate Ati Ampela,6,1000,6000
2015-10-24,Sate Ati Ampela,1,1000,1000
2015-10-24,Sate Ati Ampela,8,1000,8000
2015-10-24,Sate Ati Ampela,7,1000,7000
2015-10-24,Sate Ati Ampela,3,1000,3000
2015-10-24,Sate Ati Ampela,17,1000,17000
2015-10-25,Sate Ati Ampela,2,1000,2000
2015-10-25,Sate Ati Ampela,4,1000,4000
2015-10-25,Sate Ati Ampela,7,1000,7000
2015-10-25,Sate Ati Ampela,9,1000,9000
2015-10-25,Sate Ati Ampela,7,1000,7000
2015-10-25,Sate Ati Ampela,3,1000,3000
2015-10-25,Sate Ati Ampela,7,1000,7000
2015-10-25,Sate Ati Ampela,5,1000,5000
2015-10-25,Sate Ati Ampela,2,1000,2000
2015-10-25,Sate Ati Ampela,7,1000,7000
2015-10-25,Sate Ati Ampela,12,1000,12000
2015-10-25,Sate Ati Ampela,1,1000,1000
2015-10-26,Sate Ati Ampela,4,1000,4000
2015-10-26,Sate Ati Ampela,2,1000,2000
2015-10-26,Sate Ati Ampela,3,1000,3000
2015-10-26,Sate Ati Ampela,6,1000,6000
2015-10-26,Sate Ati Ampela,5,1000,5000
2015-10-26,Sate Ati Ampela,8,1000,8000
2015-10-26,Sate Ati Ampela,4,1000,4000
2015-10-26,Sate Ati Ampela,2,1000,2000
2015-10-26,Sate Ati Ampela,3,1000,3000
2015-10-26,Sate Ati Ampela,3,1000,3000
2015-10-26,Sate Ati Ampela,5,1000,5000
2015-10-26,Sate Ati Ampela,9,1000,9000
2015-10-27,Sate Ati Ampela,2,1000,2000
2015-10-27,Sate Ati Ampela,3,1000,3000
2015-10-27,Sate Ati Ampela,4,1000,4000
2015-10-27,Sate Ati Ampela,5,1000,5000
2015-10-27,Sate Ati Ampela,2,1000,2000
2015-10-27,Sate Ati Ampela,3,1000,3000
2015-10-27,Sate Ati Ampela,21,1000,21000
2015-10-27,Sate Ati Ampela,1,1000,1000
2015-10-27,Sate Ati Ampela,1,1000,1000
2015-10-27,Sate Ati Ampela,12,1000,12000
2015-10-27,Sate Ati Ampela,12,1000,12000
2015-10-28,Sate Ati Ampela,3,1000,3000
2015-10-28,Sate Ati Ampela,3,1000,3000
2015-10-28,Sate Ati Ampela,8,1000,8000
2015-10-28,Sate Ati Ampela,1,1000,1000
2015-10-28,Sate Ati Ampela,5,1000,5000
2015-10-28,Sate Ati Ampela,4,1000,4000
2015-10-28,Sate Ati Ampela,5,1000,5000
2015-10-28,Sate Ati Ampela,3,1000,3000
2015-10-28,Sate Ati Ampela,1,1000,1000
2015-10-29,Sate Ati Ampela,1,1000,1000
2015-10-29,Sate Ati Ampela,4,1000,4000
2015-10-29,Sate Ati Ampela,4,1000,4000
2015-10-29,Sate Ati Ampela,2,1000,2000
2015-10-29,Sate Ati Ampela,1,1000,1000
2015-10-29,Sate Ati Ampela,2,1000,2000
2015-10-29,Sate Ati Ampela,3,1000,3000
2015-10-29,Sate Ati Ampela,3,1000,3000
2015-10-29,Sate Ati Ampela,1,1000,1000
2015-10-29,Sate Ati Ampela,3,1000,3000
2015-10-29,Sate Ati Ampela,6,1000,6000
2015-10-29,Sate Ati Ampela,11,1000,11000
2015-10-30,Sate Ati Ampela,1,1000,1000
2015-10-30,Sate Ati Ampela,1,1000,1000
2015-10-30,Sate Ati Ampela,4,1000,4000
2015-10-30,Sate Ati Ampela,1,1000,1000
2015-10-30,Sate Ati Ampela,3,1000,3000
2015-10-30,Sate Ati Ampela,2,1000,2000
2015-10-30,Sate Ati Ampela,3,1000,3000
2015-10-30,Sate Ati Ampela,1,1000,1000
2015-10-30,Sate Ati Ampela,13,1000,13000
2015-10-30,Sate Ati Ampela,1,1000,1000
2015-10-30,Sate Ati Ampela,15,1000,15000
2015-10-30,Sate Ati Ampela,6,1000,6000
2015-10-31,Sate Ati Ampela,5,1000,5000
2015-10-31,Sate Ati Ampela,1,1000,1000
2015-10-31,Sate Ati Ampela,8,1000,8000
2015-10-31,Sate Ati Ampela,17,1000,17000
2015-10-31,Sate Ati Ampela,1,1000,1000
2015-10-31,Sate Ati Ampela,10,1000,10000
2015-10-31,Sate Ati Ampela,2,1000,2000
2015-10-31,Sate Ati Ampela,1,1000,1000
2015-10-31,Sate Ati Ampela,4,1000,4000
2015-10-31,Sate Ati Ampela,2,1000,2000
2015-10-31,Sate Ati Ampela,8,1000,8000
2015-11-01,Sate Ati Ampela,6,1000,6000
2015-11-01,Sate Ati Ampela,13,1000,13000
2015-11-01,Sate Ati Ampela,1,1000,1000
2015-11-01,Sate Ati Ampela,5,1000,5000
2015-11-01,Sate Ati Ampela,8,1000,8000
2015-11-01,Sate Ati Ampela,8,1000,8000
2015-11-01,Sate Ati Ampela,10,1000,10000
2015-11-01,Sate Ati Ampela,5,1000,5000
2015-11-01,Sate Ati Ampela,7,1000,7000
2015-11-01,Sate Ati Ampela,16,1000,16000
2015-11-01,Sate Ati Ampela,2,1000,2000
2015-11-02,Sate Ati Ampela,2,1000,2000
2015-11-02,Sate Ati Ampela,2,1000,2000
2015-11-02,Sate Ati Ampela,8,1000,8000
2015-11-02,Sate Ati Ampela,6,1000,6000
2015-11-02,Sate Ati Ampela,1,1000,1000
2015-11-02,Sate Ati Ampela,4,1000,4000
2015-11-02,Sate Ati Ampela,1,1000,1000
2015-11-02,Sate Ati Ampela,1,1000,1000
2015-11-02,Sate Ati Ampela,3,1000,3000
2015-11-02,Sate Ati Ampela,17,1000,17000
2015-11-02,Sate Ati Ampela,2,1000,2000
2015-11-03,Sate Ati Ampela,10,1000,10000
2015-11-03,Sate Ati Ampela,6,1000,6000
2015-11-03,Sate Ati Ampela,3,1000,3000
2015-11-03,Sate Ati Ampela,2,1000,2000
2015-11-03,Sate Ati Ampela,2,1000,2000
2015-11-03,Sate Ati Ampela,1,1000,1000
2015-11-03,Sate Ati Ampela,2,1000,2000
2015-11-03,Sate Ati Ampela,2,1000,2000
2015-11-03,Sate Ati Ampela,1,1000,1000
2015-11-03,Sate Ati Ampela,2,1000,2000
2015-11-03,Sate Ati Ampela,1,1000,1000
2015-11-03,Sate Ati Ampela,8,1000,8000
2015-11-03,Sate Ati Ampela,4,1000,4000
2015-11-04,Sate Ati Ampela,15,1000,15000
2015-11-04,Sate Ati Ampela,1,1000,1000
2015-11-04,Sate Ati Ampela,3,1000,3000
2015-11-04,Sate Ati Ampela,2,1000,2000
2015-11-04,Sate Ati Ampela,10,1000,10000
2015-11-04,Sate Ati Ampela,2,1000,2000
2015-11-04,Sate Ati Ampela,1,1000,1000
2015-11-04,Sate Ati Ampela,5,1000,5000
2015-11-04,Sate Ati Ampela,1,1000,1000
2015-11-04,Sate Ati Ampela,6,1000,6000
2015-11-04,Sate Ati Ampela,3,1000,3000
2015-11-04,Sate Ati Ampela,9,1000,9000
2015-11-04,Sate Ati Ampela,3,1000,3000
2015-11-05,Sate Ati Ampela,1,1000,1000
2015-11-05,Sate Ati Ampela,1,1000,1000
2015-11-05,Sate Ati Ampela,1,1000,1000
2015-11-05,Sate Ati Ampela,2,1000,2000
2015-11-05,Sate Ati Ampela,4,1000,4000
2015-11-05,Sate Ati Ampela,3,1000,3000
2015-11-05,Sate Ati Ampela,15,1000,15000
2015-11-05,Sate Ati Ampela,2,1000,2000
2015-11-05,Sate Ati Ampela,2,1000,2000
2015-11-05,Sate Ati Ampela,3,1000,3000
2015-11-05,Sate Ati Ampela,5,1000,5000
2015-11-05,Sate Ati Ampela,4,1000,4000
2015-11-05,Sate Ati Ampela,2,1000,2000
2015-11-06,Sate Ati Ampela,1,1000,1000
2015-11-06,Sate Ati Ampela,2,1000,2000
2015-11-06,Sate Ati Ampela,4,1000,4000
2015-11-06,Sate Ati Ampela,1,1000,1000
2015-11-06,Sate Ati Ampela,2,1000,2000
2015-11-06,Sate Ati Ampela,3,1000,3000
2015-11-06,Sate Ati Ampela,11,1000,11000
2015-11-06,Sate Ati Ampela,3,1000,3000
2015-11-06,Sate Ati Ampela,2,1000,2000
2015-11-06,Sate Ati Ampela,1,1000,1000
2015-11-06,Sate Ati Ampela,3,1000,3000
2015-11-06,Sate Ati Ampela,1,1000,1000
2015-11-07,Sate Ati Ampela,6,1000,6000
2015-11-07,Sate Ati Ampela,5,1000,5000
2015-11-07,Sate Ati Ampela,2,1000,2000
2015-11-07,Sate Ati Ampela,8,1000,8000
2015-11-07,Sate Ati Ampela,1,1000,1000
2015-11-07,Sate Ati Ampela,10,1000,10000
2015-11-07,Sate Ati Ampela,1,1000,1000
2015-11-07,Sate Ati Ampela,2,1000,2000
2015-11-07,Sate Ati Ampela,1,1000,1000
2015-11-07,Sate Ati Ampela,6,1000,6000
2015-11-07,Sate Ati Ampela,9,1000,9000
2015-11-07,Sate Ati Ampela,20,1000,20000
2015-11-08,Sate Ati Ampela,1,1000,1000
2015-11-08,Sate Ati Ampela,1,1000,1000
2015-11-08,Sate Ati Ampela,1,1000,1000
2015-11-08,Sate Ati Ampela,1,1000,1000
2015-11-08,Sate Ati Ampela,2,1000,2000
2015-11-08,Sate Ati Ampela,1,1000,1000
2015-11-08,Sate Ati Ampela,6,1000,6000
2015-11-08,Sate Ati Ampela,2,1000,2000
2015-11-08,Sate Ati Ampela,10,1000,10000
2015-11-08,Sate Ati Ampela,5,1000,5000
2015-11-08,Sate Ati Ampela,4,1000,4000
2015-11-08,Sate Ati Ampela,3,1000,3000
2015-11-08,Sate Ati Ampela,13,1000,13000
2015-11-09,Sate Ati Ampela,1,1000,1000
2015-11-09,Sate Ati Ampela,6,1000,6000
2015-11-09,Sate Ati Ampela,1,1000,1000
2015-11-09,Sate Ati Ampela,2,1000,2000
2015-11-09,Sate Ati Ampela,13,1000,13000
2015-11-09,Sate Ati Ampela,9,1000,9000
2015-11-09,Sate Ati Ampela,1,1000,1000
2015-11-09,Sate Ati Ampela,4,1000,4000
2015-11-09,Sate Ati Ampela,4,1000,4000
2015-11-09,Sate Ati Ampela,2,1000,2000
2015-11-10,Sate Ati Ampela,1,1000,1000
2015-11-10,Sate Ati Ampela,3,1000,3000
2015-11-10,Sate Ati Ampela,3,1000,3000
2015-11-10,Sate Ati Ampela,1,1000,1000
2015-11-10,Sate Ati Ampela,9,1000,9000
2015-11-10,Sate Ati Ampela,1,1000,1000
2015-11-10,Sate Ati Ampela,4,1000,4000
2015-11-10,Sate Ati Ampela,7,1000,7000
2015-11-10,Sate Ati Ampela,1,1000,1000
2015-11-10,Sate Ati Ampela,1,1000,1000
2015-11-10,Sate Ati Ampela,2,1000,2000
2015-11-10,Sate Ati Ampela,1,1000,1000
2015-11-10,Sate Ati Ampela,6,1000,6000
2015-11-10,Sate Ati Ampela,2,1000,2000
2015-11-11,Sate Ati Ampela,1,1000,1000
2015-11-11,Sate Ati Ampela,1,1000,1000
2015-11-11,Sate Ati Ampela,4,1000,4000
2015-11-11,Sate Ati Ampela,4,1000,4000
2015-11-11,Sate Ati Ampela,1,1000,1000
2015-11-11,Sate Ati Ampela,1,1000,1000
2015-11-11,Sate Ati Ampela,2,1000,2000
2015-11-11,Sate Ati Ampela,9,1000,9000
2015-11-11,Sate Ati Ampela,19,1000,19000
2015-11-11,Sate Ati Ampela,2,1000,2000
